Date,Open,High,Low,Close
2025-02-14 00:00:00+05:30,1467.7065932964742,1474.343985121093,1447.245535722467,1462.6661376953125
2025-02-17 00:00:00+05:30,1457.7255037405844,1478.7355640156563,1449.091911685564,1473.3956298828125
2025-02-18 00:00:00+05:30,1473.4456779860645,1478.1866547653592,1451.6372091689936,1472.54736328125
2025-02-19 00:00:00+05:30,1472.19803914837,1479.3843130447758,1462.2669892467725,1472.796875
2025-02-20 00:00:00+05:30,1470.2018069362312,1486.82020203405,1463.2151045271657,1467.0079345703125
2025-02-21 00:00:00+05:30,1466.9080734136323,1498.5479284260043,1458.9232704081264,1492.559326171875
2025-02-24 00:00:00+05:30,1477.1884952856963,1492.3595716370464,1472.3975649439965,1483.6761474609375
2025-02-25 00:00:00+05:30,1477.188551708213,1481.2309069533248,1460.6699418034034,1468.9542236328125
2025-02-27 00:00:00+05:30,1461.218930728015,1477.0887508597539,1451.2379271028237,1466.9580078125
2025-02-28 00:00:00+05:30,1457.2265539665982,1459.272708479798,1409.1679963293982,1427.7825927734375
2025-03-03 00:00:00+05:30,1429.82870293639,1449.3914453987222,1402.4307752678294,1405.8243408203125
2025-03-04 00:00:00+05:30,1389.555298572682,1412.3120359437535,1387.3595264747826,1390.45361328125
2025-03-05 00:00:00+05:30,1388.5073068067945,1421.2948784770108,1377.2287242745233,1418.0010986328125
2025-03-06 00:00:00+05:30,1414.4080030197633,1423.6903851505906,1392.350009318672,1418.60009765625
2025-03-07 00:00:00+05:30,1421.3499755859375,1446.199951171875,1406.550048828125,1411.5999755859375
2025-03-10 00:00:00+05:30,1419.0,1427.75,1404.3499755859375,1419.449951171875
2025-03-11 00:00:00+05:30,1403.0,1424.4000244140625,1397.449951171875,1417.25
2025-03-12 00:00:00+05:30,1425.0,1425.0,1404.5,1409.0
2025-03-13 00:00:00+05:30,1411.699951171875,1413.949951171875,1382.6500244140625,1385.550048828125
2025-03-17 00:00:00+05:30,1392.0,1441.300048828125,1392.0,1434.25
2025-03-18 00:00:00+05:30,1434.25,1434.25,1434.25,1434.25
2025-03-19 00:00:00+05:30,1457.949951171875,1488.9000244140625,1455.0,1484.9000244140625
2025-03-20 00:00:00+05:30,1492.0,1506.300048828125,1488.5,1498.3499755859375
2025-03-21 00:00:00+05:30,1500.0,1553.300048828125,1493.449951171875,1546.4000244140625
2025-03-24 00:00:00+05:30,1550.0,1584.0,1541.699951171875,1569.800048828125
2025-03-25 00:00:00+05:30,1577.6500244140625,1583.9000244140625,1551.300048828125,1557.199951171875
2025-03-26 00:00:00+05:30,1564.300048828125,1570.300048828125,1533.449951171875,1541.300048828125
2025-03-27 00:00:00+05:30,1541.4000244140625,1552.0999755859375,1529.6500244140625,1544.9000244140625
2025-03-28 00:00:00+05:30,1544.9000244140625,1564.5,1534.75,1547.8499755859375
2025-04-01 00:00:00+05:30,1537.75,1566.4000244140625,1535.3499755859375,1545.25
2025-04-02 00:00:00+05:30,1543.0,1563.1500244140625,1542.300048828125,1559.8499755859375
2025-04-03 00:00:00+05:30,1546.0,1558.9000244140625,1540.0,1542.25
2025-04-04 00:00:00+05:30,1536.3499755859375,1546.9000244140625,1501.0999755859375,1512.5999755859375
2025-04-07 00:00:00+05:30,1450.0,1485.5,1430.550048828125,1460.800048828125
2025-04-08 00:00:00+05:30,1490.0,1498.050048828125,1458.050048828125,1488.0
2025-04-09 00:00:00+05:30,1488.0,1499.9000244140625,1475.0,1481.6500244140625
2025-04-11 00:00:00+05:30,1539.0,1539.0,1500.050048828125,1521.9000244140625
